train_task,candidate,branch,object_mass,object_friction,angle_offset_deg,offset,distance,energy,success,progress,normal_impulse,tangent_impulse,contact_steps,yaw_abs,full_token
223,39,source_heavy_stiff,0.180000,0.850000,38.000000,0.000000,0.339475,0.479350,0.000000,0.037161,0.492370,0.174109,14,1.449428,8
223,40,source_heavy_stiff,0.180000,0.850000,38.000000,0.000000,0.452633,0.574277,0.000000,-0.183512,1.509061,0.922951,10,1.352881,1
223,41,source_heavy_stiff,0.180000,0.850000,38.000000,0.000000,0.565791,0.998792,0.000000,-0.575126,1.744042,1.095282,11,2.261800,1
223,42,source_heavy_stiff,0.180000,0.850000,38.000000,0.026000,0.339475,0.191640,0.000000,0.796098,1.025620,0.724153,9,2.666502,6
223,43,source_heavy_stiff,0.180000,0.850000,38.000000,0.026000,0.452633,0.206935,0.000000,0.663616,1.076349,0.680310,7,1.391411,6
223,44,source_heavy_stiff,0.180000,0.850000,38.000000,0.026000,0.565791,0.290202,0.000000,0.425344,0.783253,0.344390,8,0.742922,5
224,0,source_nominal,0.340000,0.180000,-38.000000,-0.026000,0.312915,0.248767,0.000000,0.636227,0.828332,0.373446,13,2.681515,0
224,1,source_nominal,0.340000,0.180000,-38.000000,-0.026000,0.417220,0.267699,0.000000,0.465921,1.003917,0.502118,12,1.210750,0
224,2,source_nominal,0.340000,0.180000,-38.000000,-0.026000,0.521526,0.333488,0.000000,0.217585,1.091603,0.432398,12,0.184373,5
224,3,source_nominal,0.340000,0.180000,-38.000000,0.000000,0.312915,0.481717,0.000000,-0.020535,0.828441,0.533056,14,1.809336,1
224,4,source_nominal,0.340000,0.180000,-38.000000,0.000000,0.417220,0.622102,0.000000,-0.314180,1.085790,0.736578,14,2.394964,1
224,5,source_nominal,0.340000,0.180000,-38.000000,0.000000,0.521526,0.773146,0.000000,-0.645008,0.981165,0.623897,14,2.858927,1
224,6,source_nominal,0.340000,0.180000,-38.000000,0.026000,0.312915,0.383713,0.000000,0.096740,0.598097,0.553546,7,0.353461,4
224,7,source_nominal,0.340000,0.180000,-38.000000,0.026000,0.417220,0.437976,0.000000,-0.019897,0.697810,0.614331,6,0.507295,4
224,8,source_nominal,0.340000,0.180000,-38.000000,0.026000,0.521526,0.490109,0.000000,-0.135820,0.510766,0.476809,5,0.608495,4
224,9,source_nominal,0.340000,0.180000,-20.000000,-0.026000,0.312915,0.098195,1.000000,0.972834,0.542351,0.225776,11,2.237662,3
224,10,source_nominal,0.340000,0.180000,-20.000000,-0.026000,0.417220,0.126711,0.000000,0.741999,0.899111,0.392670,11,0.346957,0
224,11,source_nominal,0.340000,0.180000,-20.000000,-0.026000,0.521526,0.251697,0.000000,0.517305,1.028204,0.450655,10,1.282904,0
224,12,source_nominal,0.340000,0.180000,-20.000000,0.000000,0.312915,0.294829,0.000000,0.360535,0.724647,0.235358,14,0.837560,5
224,13,source_nominal,0.340000,0.180000,-20.000000,0.000000,0.417220,0.444250,0.000000,0.013326,0.948378,0.282026,13,1.067375,5
224,14,source_nominal,0.340000,0.180000,-20.000000,0.000000,0.521526,0.609005,0.000000,-0.374973,1.527562,0.574553,14,1.264336,1
224,15,source_nominal,0.340000,0.180000,-20.000000,0.026000,0.312915,0.352488,0.000000,0.312381,0.449712,0.222760,11,1.932999,3
224,16,source_nominal,0.340000,0.180000,-20.000000,0.026000,0.417220,0.328725,0.000000,0.233649,0.589361,0.232680,10,0.292033,5
224,17,source_nominal,0.340000,0.180000,-20.000000,0.026000,0.521526,0.426124,0.000000,0.120770,0.627335,0.318284,9,1.721417,9
224,18,source_nominal,0.340000,0.180000,0.000000,-0.026000,0.312915,0.230882,0.000000,0.676261,0.762006,0.371010,11,2.629363,0
224,19,source_nominal,0.340000,0.180000,0.000000,-0.026000,0.417220,0.222133,0.000000,0.560924,0.890601,0.406004,10,0.997786,0
224,20,source_nominal,0.340000,0.180000,0.000000,-0.026000,0.521526,0.281445,0.000000,0.393614,0.686434,0.375045,9,0.715089,5
224,21,source_nominal,0.340000,0.180000,0.000000,0.000000,0.312915,0.230847,0.000000,0.574381,0.761421,0.263266,14,1.460631,5
224,22,source_nominal,0.340000,0.180000,0.000000,0.000000,0.417220,0.405416,0.000000,0.194585,0.901044,0.290102,13,2.035446,5
224,23,source_nominal,0.340000,0.180000,0.000000,0.000000,0.521526,0.579809,0.000000,-0.229503,1.487750,0.644859,14,2.097553,1
224,24,source_nominal,0.340000,0.180000,0.000000,0.026000,0.312915,0.223924,0.000000,0.622121,0.799388,0.311166,12,1.810013,6
224,25,source_nominal,0.340000,0.180000,0.000000,0.026000,0.417220,0.212622,0.000000,0.527234,0.984340,0.431815,11,0.339902,5
224,26,source_nominal,0.340000,0.180000,0.000000,0.026000,0.521526,0.307875,0.000000,0.359558,1.083460,0.457274,10,1.079883,5
224,27,source_nominal,0.340000,0.180000,20.000000,-0.026000,0.312915,0.266348,0.000000,0.420630,0.362309,0.416048,10,0.712610,7
224,28,source_nominal,0.340000,0.180000,20.000000,-0.026000,0.417220,0.357971,0.000000,0.260760,0.327598,0.364626,7,1.438371,7
224,29,source_nominal,0.340000,0.180000,20.000000,-0.026000,0.521526,0.489575,0.000000,0.043571,0.668517,0.721667,6,2.649436,1
224,30,source_nominal,0.340000,0.180000,20.000000,0.000000,0.312915,0.318692,0.000000,0.317946,0.643846,0.371194,13,1.031195,5
224,31,source_nominal,0.340000,0.180000,20.000000,0.000000,0.417220,0.470085,0.000000,-0.009980,1.103534,0.770768,13,1.538383,1
224,32,source_nominal,0.340000,0.180000,20.000000,0.000000,0.521526,0.639270,0.000000,-0.374696,0.999280,0.705836,13,2.132228,1
224,33,source_nominal,0.340000,0.180000,20.000000,0.026000,0.312915,0.183128,0.000000,0.781612,0.619241,0.358293,15,2.472526,6
224,34,source_nominal,0.340000,0.180000,20.000000,0.026000,0.417220,0.266368,0.000000,0.550525,1.039024,0.621116,12,2.142477,6
224,35,source_nominal,0.340000,0.180000,20.000000,0.026000,0.521526,0.368859,0.000000,0.231395,1.119389,0.667059,12,1.353282,1
224,36,source_nominal,0.340000,0.180000,38.000000,-0.026000,0.312915,0.453725,0.000000,0.078722,0.640451,0.450415,15,2.147279,8
224,37,source_nominal,0.340000,0.180000,38.000000,-0.026000,0.417220,0.570205,0.000000,-0.120884,0.694305,0.477735,14,3.127767,8
224,38,source_nominal,0.340000,0.180000,38.000000,-0.026000,0.521526,0.642317,0.000000,-0.340991,0.748691,0.538192,12,2.605608,8
224,39,source_nominal,0.340000,0.180000,38.000000,0.000000,0.312915,0.341949,0.000000,0.338976,0.693769,0.616879,14,1.936727,6
224,40,source_nominal,0.340000,0.180000,38.000000,0.000000,0.417220,0.488482,0.000000,0.058291,0.870805,0.735634,14,2.846549,1
224,41,source_nominal,0.340000,0.180000,38.000000,0.000000,0.521526,0.607990,0.000000,-0.255198,0.821575,0.621005,14,2.608204,1
224,42,source_nominal,0.340000,0.180000,38.000000,0.026000,0.312915,0.295228,0.000000,0.335144,0.725248,0.632596,12,0.557904,6
224,43,source_nominal,0.340000,0.180000,38.000000,0.026000,0.417220,0.423828,0.000000,0.077034,0.933978,0.816788,14,1.214120,1
224,44,source_nominal,0.340000,0.180000,38.000000,0.026000,0.521526,0.552610,0.000000,-0.185865,0.687815,0.604483,9,1.820629,1
225,0,source_nominal,0.120000,0.650000,-38.000000,-0.026000,0.208388,0.177455,0.000000,0.663144,0.180623,0.072384,10,2.302029,3
225,1,source_nominal,0.120000,0.650000,-38.000000,-0.026000,0.277851,0.238952,0.000000,0.533583,0.308870,0.198794,10,3.030420,3
225,2,source_nominal,0.120000,0.650000,-38.000000,-0.026000,0.347314,0.299315,0.000000,0.254904,0.296040,0.152630,10,2.588161,3
225,3,source_nominal,0.120000,0.650000,-38.000000,0.000000,0.208388,0.296640,0.000000,0.048998,0.228181,0.129043,10,1.019382,4
225,4,source_nominal,0.120000,0.650000,-38.000000,0.000000,0.277851,0.414962,0.000000,-0.274695,0.290830,0.183572,10,1.889485,4
225,5,source_nominal,0.120000,0.650000,-38.000000,0.000000,0.347314,0.517877,0.000000,-0.708436,0.569894,0.384156,10,1.479368,4
225,6,source_nominal,0.120000,0.650000,-38.000000,0.026000,0.208388,0.333428,0.000000,-0.040982,0.308793,0.168614,9,1.383632,4
225,7,source_nominal,0.120000,0.650000,-38.000000,0.026000,0.277851,0.385084,0.000000,-0.231507,0.205927,0.095810,6,1.365498,4
225,8,source_nominal,0.120000,0.650000,-38.000000,0.026000,0.347314,0.463866,0.000000,-0.439869,0.285916,0.103354,7,1.986251,4
225,9,source_nominal,0.120000,0.650000,-20.000000,-0.026000,0.208388,0.094575,1.000000,0.937151,0.474927,0.435310,9,2.025606,0
225,10,source_nominal,0.120000,0.650000,-20.000000,-0.026000,0.277851,0.166004,1.000000,0.751591,0.469271,0.341404,10,2.610311,0
225,11,source_nominal,0.120000,0.650000,-20.000000,-0.026000,0.347314,0.225451,0.000000,0.494280,0.498639,0.344897,10,2.304997,0
225,12,source_nominal,0.120000,0.650000,-20.000000,0.000000,0.208388,0.137662,0.000000,0.512320,0.417075,0.242581,12,0.013819,0
225,13,source_nominal,0.120000,0.650000,-20.000000,0.000000,0.277851,0.236397,0.000000,0.147557,0.510337,0.293247,12,0.010791,5
225,14,source_nominal,0.120000,0.650000,-20.000000,0.000000,0.347314,0.345963,0.000000,-0.255672,0.569234,0.309499,11,0.023600,5
225,15,source_nominal,0.120000,0.650000,-20.000000,0.026000,0.208388,0.272000,0.000000,0.312539,0.505459,0.452011,9,2.327054,6
225,16,source_nominal,0.120000,0.650000,-20.000000,0.026000,0.277851,0.314706,0.000000,0.194211,0.468911,0.342050,10,2.604328,6
225,17,source_nominal,0.120000,0.650000,-20.000000,0.026000,0.347314,0.357315,0.000000,0.001475,0.505207,0.356726,10,2.310803,1
225,18,source_nominal,0.120000,0.650000,0.000000,-0.026000,0.208388,0.140287,0.000000,0.620288,0.328909,0.200667,9,0.912959,0
225,19,source_nominal,0.120000,0.650000,0.000000,-0.026000,0.277851,0.212406,0.000000,0.372952,0.193383,0.126134,8,1.045826,7
225,20,source_nominal,0.120000,0.650000,0.000000,-0.026000,0.347314,0.330275,0.000000,0.107662,0.256897,0.142769,7,2.348781,3
225,21,source_nominal,0.120000,0.650000,0.000000,0.000000,0.208388,0.145929,0.000000,0.630515,0.207087,0.117034,10,1.152242,3
225,22,source_nominal,0.120000,0.650000,0.000000,0.000000,0.277851,0.239379,0.000000,0.270360,0.186748,0.096444,9,1.033383,3
225,23,source_nominal,0.120000,0.650000,0.000000,0.000000,0.347314,0.382415,0.000000,-0.150221,0.632028,0.450754,9,1.870023,1
225,24,source_nominal,0.120000,0.650000,0.000000,0.026000,0.208388,0.161186,1.000000,0.722184,0.197400,0.108546,11,2.287861,3
225,25,source_nominal,0.120000,0.650000,0.000000,0.026000,0.277851,0.249400,0.000000,0.498282,0.270305,0.167415,10,3.059478,3
225,26,source_nominal,0.120000,0.650000,0.000000,0.026000,0.347314,0.323035,0.000000,0.212258,0.242333,0.116525,10,2.940357,3
225,27,source_nominal,0.120000,0.650000,20.000000,-0.026000,0.208388,0.143938,0.000000,0.522766,0.114325,0.106327,8,0.272857,7
225,28,source_nominal,0.120000,0.650000,20.000000,-0.026000,0.277851,0.217621,0.000000,0.281017,0.148460,0.129365,10,0.493064,7
225,29,source_nominal,0.120000,0.650000,20.000000,-0.026000,0.347314,0.315329,0.000000,-0.027234,0.104028,0.098448,8,0.892070,7
225,30,source_nominal,0.120000,0.650000,20.000000,0.000000,0.208388,0.172625,0.000000,0.405883,0.357407,0.226364,10,0.200287,7
225,31,source_nominal,0.120000,0.650000,20.000000,0.000000,0.277851,0.251171,0.000000,0.092780,0.424174,0.264198,10,0.014783,5
225,32,source_nominal,0.120000,0.650000,20.000000,0.000000,0.347314,0.377598,0.000000,-0.346346,0.246293,0.084230,9,0.235322,9
225,33,source_nominal,0.120000,0.650000,20.000000,0.026000,0.208388,0.111614,0.000000,0.613591,0.331632,0.249203,11,0.042619,7
225,34,source_nominal,0.120000,0.650000,20.000000,0.026000,0.277851,0.207691,0.000000,0.332100,0.398121,0.297612,12,0.599275,6
225,35,source_nominal,0.120000,0.650000,20.000000,0.026000,0.347314,0.294432,0.000000,-0.046268,0.458297,0.297498,9,0.149720,5
225,36,source_nominal,0.120000,0.650000,38.000000,-0.026000,0.208388,0.252140,0.000000,0.211347,0.242968,0.185226,15,0.987214,8
225,37,source_nominal,0.120000,0.650000,38.000000,-0.026000,0.277851,0.296062,0.000000,0.063382,0.449946,0.342722,13,1.072967,8
225,38,source_nominal,0.120000,0.650000,38.000000,-0.026000,0.347314,0.389790,0.000000,-0.215725,0.467074,0.330129,14,1.580724,8
225,39,source_nominal,0.120000,0.650000,38.000000,0.000000,0.208388,0.194723,0.000000,0.352459,0.360186,0.306311,10,0.423858,7
225,40,source_nominal,0.120000,0.650000,38.000000,0.000000,0.277851,0.272547,0.000000,0.129306,0.469822,0.399591,8,0.904322,8
225,41,source_nominal,0.120000,0.650000,38.000000,0.000000,0.347314,0.358238,0.000000,-0.210540,0.521300,0.441145,9,0.718822,8
225,42,source_nominal,0.120000,0.650000,38.000000,0.026000,0.208388,0.166224,0.000000,0.520631,0.333299,0.207728,7,0.893327,7
225,43,source_nominal,0.120000,0.650000,38.000000,0.026000,0.277851,0.231083,0.000000,0.331719,0.210638,0.111395,8,1.264710,3
225,44,source_nominal,0.120000,0.650000,38.000000,0.026000,0.347314,0.320123,0.000000,0.013932,0.215693,0.075352,8,1.343267,3
226,0,source_small_fast,0.080000,0.220000,-38.000000,-0.026000,0.279832,0.250459,0.000000,0.517601,0.108709,0.054541,9,1.975941,3
226,1,source_small_fast,0.080000,0.220000,-38.000000,-0.026000,0.373109,0.370508,0.000000,0.278794,0.129344,0.059426,9,2.904778,3
226,2,source_small_fast,0.080000,0.220000,-38.000000,-0.026000,0.466386,0.416351,0.000000,0.059243,0.280387,0.183369,9,1.910815,4
226,3,source_small_fast,0.080000,0.220000,-38.000000,0.000000,0.279832,0.391708,0.000000,0.029951,0.119874,0.091280,7,1.013081,4
226,4,source_small_fast,0.080000,0.220000,-38.000000,0.000000,0.373109,0.517577,0.000000,-0.287623,0.141759,0.131534,6,1.300823,4
226,5,source_small_fast,0.080000,0.220000,-38.000000,0.000000,0.466386,0.667608,0.000000,-0.643547,0.281828,0.228243,9,1.885846,4
226,6,source_small_fast,0.080000,0.220000,-38.000000,0.026000,0.279832,0.558037,0.000000,0.090700,0.066946,0.068769,3,0.102326,7
226,7,source_small_fast,0.080000,0.220000,-38.000000,0.026000,0.373109,0.615480,0.000000,-0.073256,0.080869,0.078720,3,0.009651,4
226,8,source_small_fast,0.080000,0.220000,-38.000000,0.026000,0.466386,0.716216,0.000000,-0.306907,0.079525,0.080679,3,0.439558,4
226,9,source_small_fast,0.080000,0.220000,-20.000000,-0.026000,0.279832,0.118011,1.000000,0.941393,0.094178,0.031518,8,2.535675,3
226,10,source_small_fast,0.080000,0.220000,-20.000000,-0.026000,0.373109,0.184867,0.000000,0.635531,0.114734,0.035771,7,1.257382,3
226,11,source_small_fast,0.080000,0.220000,-20.000000,-0.026000,0.466386,0.247439,0.000000,0.365198,0.284385,0.185317,8,0.220895,9
226,12,source_small_fast,0.080000,0.220000,-20.000000,0.000000,0.279832,0.283509,0.000000,0.366521,0.206271,0.116389,7,1.371622,3
226,13,source_small_fast,0.080000,0.220000,-20.000000,0.000000,0.373109,0.421616,0.000000,0.009300,0.170374,0.070430,8,1.602622,9
226,14,source_small_fast,0.080000,0.220000,-20.000000,0.000000,0.466386,0.564698,0.000000,-0.360227,0.218928,0.144753,7,1.849638,9
226,15,source_small_fast,0.080000,0.220000,-20.000000,0.026000,0.279832,0.357835,0.000000,0.278384,0.211463,0.137553,6,2.591781,3
226,16,source_small_fast,0.080000,0.220000,-20.000000,0.026000,0.373109,0.435667,0.000000,0.084641,0.246962,0.157242,5,2.776344,9
226,17,source_small_fast,0.080000,0.220000,-20.000000,0.026000,0.466386,0.477341,0.000000,-0.140218,0.148584,0.043604,5,1.608878,9
226,18,source_small_fast,0.080000,0.220000,0.000000,-0.026000,0.279832,0.245463,0.000000,0.630870,0.181115,0.136571,6,2.994218,3
226,19,source_small_fast,0.080000,0.220000,0.000000,-0.026000,0.373109,0.279067,0.000000,0.451280,0.227665,0.167899,5,2.060186,9
226,20,source_small_fast,0.080000,0.220000,0.000000,-0.026000,0.466386,0.313161,0.000000,0.202672,0.123704,0.071196,4,0.432717,9
226,21,source_small_fast,0.080000,0.220000,0.000000,0.000000,0.279832,0.165038,0.000000,0.621079,0.109468,0.038288,6,0.596008,3
226,22,source_small_fast,0.080000,0.220000,0.000000,0.000000,0.373109,0.319842,0.000000,0.220188,0.149903,0.056512,6,0.856449,3
226,23,source_small_fast,0.080000,0.220000,0.000000,0.000000,0.466386,0.485893,0.000000,-0.227279,0.243700,0.221834,7,0.960811,9
226,24,source_small_fast,0.080000,0.220000,0.000000,0.026000,0.279832,0.230790,0.000000,0.614334,0.097965,0.032606,8,2.405507,3
226,25,source_small_fast,0.080000,0.220000,0.000000,0.026000,0.373109,0.258173,0.000000,0.449399,0.107307,0.043785,7,1.443955,3
226,26,source_small_fast,0.080000,0.220000,0.000000,0.026000,0.466386,0.296697,0.000000,0.209546,0.296194,0.193168,8,0.032789,9
226,27,source_small_fast,0.080000,0.220000,20.000000,-0.026000,0.279832,0.468948,0.000000,0.346143,0.129471,0.119016,3,0.175270,7
226,28,source_small_fast,0.080000,0.220000,20.000000,-0.026000,0.373109,0.516244,0.000000,0.202723,0.162372,0.144004,3,0.003195,7
226,29,source_small_fast,0.080000,0.220000,20.000000,-0.026000,0.466386,0.580446,0.000000,0.052111,0.079782,0.074810,2,0.240450,9
226,30,source_small_fast,0.080000,0.220000,20.000000,0.000000,0.279832,0.293647,0.000000,0.321918,0.082690,0.063732,6,1.204072,7
226,31,source_small_fast,0.080000,0.220000,20.000000,0.000000,0.373109,0.433310,0.000000,-0.001271,0.251333,0.184892,6,1.828387,9
226,32,source_small_fast,0.080000,0.220000,20.000000,0.000000,0.466386,0.594175,0.000000,-0.409635,0.164337,0.108208,7,2.185396,9
226,33,source_small_fast,0.080000,0.220000,20.000000,0.026000,0.279832,0.154982,1.000000,0.838135,0.096568,0.034687,9,2.533567,3
226,34,source_small_fast,0.080000,0.220000,20.000000,0.026000,0.373109,0.279492,0.000000,0.520327,0.144721,0.051585,8,2.780078,3
226,35,source_small_fast,0.080000,0.220000,20.000000,0.026000,0.466386,0.323553,0.000000,0.273641,0.288727,0.184401,9,1.457089,9
226,36,source_small_fast,0.080000,0.220000,38.000000,-0.026000,0.279832,0.349707,0.000000,0.150262,0.162290,0.121509,9,1.046288,8
226,37,source_small_fast,0.080000,0.220000,38.000000,-0.026000,0.373109,0.473155,0.000000,-0.110329,0.201131,0.149037,9,1.848931,8
226,38,source_small_fast,0.080000,0.220000,38.000000,-0.026000,0.466386,0.600704,0.000000,-0.369713,0.108854,0.090196,8,2.781164,8
226,39,source_small_fast,0.080000,0.220000,38.000000,0.000000,0.279832,0.324863,0.000000,0.212711,0.109937,0.082903,7,0.976569,7
226,40,source_small_fast,0.080000,0.220000,38.000000,0.000000,0.373109,0.444175,0.000000,-0.058014,0.100380,0.094307,6,1.557192,8
226,41,source_small_fast,0.080000,0.220000,38.000000,0.000000,0.466386,0.572147,0.000000,-0.354199,0.255030,0.209167,6,2.124272,8
226,42,source_small_fast,0.080000,0.220000,38.000000,0.026000,0.279832,0.265601,0.000000,0.344573,0.165152,0.135257,8,0.635000,7
226,43,source_small_fast,0.080000,0.220000,38.000000,0.026000,0.373109,0.372726,0.000000,0.129120,0.118612,0.097759,9,1.433961,8
226,44,source_small_fast,0.080000,0.220000,38.000000,0.026000,0.466386,0.517545,0.000000,-0.232979,0.091517,0.071847,8,1.806745,8
227,0,source_large_soft,0.300000,1.100000,-38.000000,-0.026000,0.340990,0.273022,0.000000,0.575831,1.871927,1.138906,18,2.226570,2
227,1,source_large_soft,0.300000,1.100000,-38.000000,-0.026000,0.454654,0.320352,0.000000,0.522878,1.935245,1.183437,16,2.852499,2
227,2,source_large_soft,0.300000,1.100000,-38.000000,-0.026000,0.568317,0.384562,0.000000,0.333835,1.859089,1.059574,14,2.260875,1
227,3,source_large_soft,0.300000,1.100000,-38.000000,0.000000,0.340990,0.491342,0.000000,0.079985,1.125402,0.726147,16,2.270932,1
227,4,source_large_soft,0.300000,1.100000,-38.000000,0.000000,0.454654,0.601644,0.000000,-0.124827,1.609290,0.992023,16,2.799244,1
227,5,source_large_soft,0.300000,1.100000,-38.000000,0.000000,0.568317,0.687484,0.000000,-0.371328,1.919751,1.138832,20,2.107963,1
227,6,source_large_soft,0.300000,1.100000,-38.000000,0.026000,0.340990,0.404778,0.000000,0.147630,1.091624,0.809710,9,0.642585,1
227,7,source_large_soft,0.300000,1.100000,-38.000000,0.026000,0.454654,0.492709,0.000000,0.043996,1.453916,1.061259,9,1.795520,1
227,8,source_large_soft,0.300000,1.100000,-38.000000,0.026000,0.568317,0.661033,0.000000,-0.228872,0.866269,0.610082,11,3.131564,4
227,9,source_large_soft,0.300000,1.100000,-20.000000,-0.026000,0.340990,0.173041,0.000000,0.766172,1.858724,0.961134,17,1.747396,2
227,10,source_large_soft,0.300000,1.100000,-20.000000,-0.026000,0.454654,0.096706,1.000000,0.971799,1.739135,0.866368,12,2.069836,0
227,11,source_large_soft,0.300000,1.100000,-20.000000,-0.026000,0.568317,0.126148,1.000000,0.841702,1.914201,0.934964,10,1.221111,0
227,12,source_large_soft,0.300000,1.100000,-20.000000,0.000000,0.340990,0.280966,0.000000,0.427316,1.755743,0.843903,21,0.598510,2
227,13,source_large_soft,0.300000,1.100000,-20.000000,0.000000,0.454654,0.437464,0.000000,0.189313,2.465521,1.187186,21,2.032161,2
227,14,source_large_soft,0.300000,1.100000,-20.000000,0.000000,0.568317,0.554789,0.000000,0.001688,2.463376,1.233488,19,2.975813,1
227,15,source_large_soft,0.300000,1.100000,-20.000000,0.026000,0.340990,0.388291,0.000000,0.378837,1.174722,0.578001,13,3.059419,6
227,16,source_large_soft,0.300000,1.100000,-20.000000,0.026000,0.454654,0.353156,0.000000,0.305033,1.209878,0.582885,11,1.068756,5
227,17,source_large_soft,0.300000,1.100000,-20.000000,0.026000,0.568317,0.372829,0.000000,0.363730,1.283253,0.595907,9,2.299050,6
227,18,source_large_soft,0.300000,1.100000,0.000000,-0.026000,0.340990,0.280891,0.000000,0.608051,1.277045,0.678089,11,2.853847,0
227,19,source_large_soft,0.300000,1.100000,0.000000,-0.026000,0.454654,0.260720,0.000000,0.581262,1.153229,0.624277,10,1.877958,0
227,20,source_large_soft,0.300000,1.100000,0.000000,-0.026000,0.568317,0.211967,0.000000,0.671096,1.300879,0.629397,10,1.542130,0
227,21,source_large_soft,0.300000,1.100000,0.000000,0.000000,0.340990,0.146624,0.000000,0.793117,1.942775,1.019733,21,1.329206,2
227,22,source_large_soft,0.300000,1.100000,0.000000,0.000000,0.454654,0.296118,0.000000,0.474335,2.103619,0.959567,18,1.553748,2
227,23,source_large_soft,0.300000,1.100000,0.000000,0.000000,0.568317,0.534812,0.000000,0.052452,2.692334,1.512391,20,3.039125,2
227,24,source_large_soft,0.300000,1.100000,0.000000,0.026000,0.340990,0.254148,0.000000,0.671973,1.568220,0.758536,17,2.888146,2
227,25,source_large_soft,0.300000,1.100000,0.000000,0.026000,0.454654,0.205750,0.000000,0.638097,1.833343,0.938876,15,1.017273,2
227,26,source_large_soft,0.300000,1.100000,0.000000,0.026000,0.568317,0.202509,0.000000,0.583012,2.258454,1.179068,12,0.171687,2
227,27,source_large_soft,0.300000,1.100000,20.000000,-0.026000,0.340990,0.333236,0.000000,0.399573,0.599232,0.561295,16,1.745414,0
227,28,source_large_soft,0.300000,1.100000,20.000000,-0.026000,0.454654,0.373688,0.000000,0.390475,0.849650,0.785254,14,2.722585,0
227,29,source_large_soft,0.300000,1.100000,20.000000,-0.026000,0.568317,0.377581,0.000000,0.327167,0.311453,0.305060,6,1.978113,7
227,30,source_large_soft,0.300000,1.100000,20.000000,0.000000,0.340990,0.343704,0.000000,0.425136,1.314840,0.816722,17,2.363792,2
227,31,source_large_soft,0.300000,1.100000,20.000000,0.000000,0.454654,0.388628,0.000000,0.293879,1.802125,0.947286,14,1.942919,2
227,32,source_large_soft,0.300000,1.100000,20.000000,0.000000,0.568317,0.540660,0.000000,0.017566,2.099202,1.182459,16,2.770444,1
227,33,source_large_soft,0.300000,1.100000,20.000000,0.026000,0.340990,0.134825,1.000000,0.831643,1.679912,1.137598,21,1.473280,2
227,34,source_large_soft,0.300000,1.100000,20.000000,0.026000,0.454654,0.193648,0.000000,0.748455,1.801339,1.191087,18,2.049927,2
227,35,source_large_soft,0.300000,1.100000,20.000000,0.026000,0.568317,0.279997,0.000000,0.620221,1.710721,1.077096,12,2.850399,6
227,36,source_large_soft,0.300000,1.100000,38.000000,-0.026000,0.340990,0.397256,0.000000,0.234442,1.075064,0.831668,21,1.511980,2
227,37,source_large_soft,0.300000,1.100000,38.000000,-0.026000,0.454654,0.487138,0.000000,0.103137,1.396484,1.111678,19,2.375048,2
227,38,source_large_soft,0.300000,1.100000,38.000000,-0.026000,0.568317,0.526631,0.000000,-0.002647,1.290264,1.100172,12,2.117150,1
227,39,source_large_soft,0.300000,1.100000,38.000000,0.000000,0.340990,0.356378,0.000000,0.398121,1.333699,0.989552,19,2.388462,2
227,40,source_large_soft,0.300000,1.100000,38.000000,0.000000,0.454654,0.446957,0.000000,0.217002,1.654988,1.253979,19,2.649220,2
227,41,source_large_soft,0.300000,1.100000,38.000000,0.000000,0.568317,0.516568,0.000000,0.055879,1.080134,0.809132,15,2.560654,1
227,42,source_large_soft,0.300000,1.100000,38.000000,0.026000,0.340990,0.265143,0.000000,0.443363,1.092573,0.779781,14,0.346842,6
227,43,source_large_soft,0.300000,1.100000,38.000000,0.026000,0.454654,0.301229,0.000000,0.361943,1.584252,1.003161,11,0.295964,6
227,44,source_large_soft,0.300000,1.100000,38.000000,0.026000,0.568317,0.495451,0.000000,0.098273,0.910046,0.584859,14,2.486848,1
228,0,source_heavy_stiff,0.180000,0.850000,-38.000000,-0.026000,0.351445,0.308674,0.000000,0.346934,0.393770,0.225296,11,0.131773,7
228,1,source_heavy_stiff,0.180000,0.850000,-38.000000,-0.026000,0.468594,0.452850,0.000000,0.183918,1.074488,0.794372,11,2.085571,1
228,2,source_heavy_stiff,0.180000,0.850000,-38.000000,-0.026000,0.580000,0.547660,0.000000,-0.178935,1.161754,0.822706,12,0.059601,1
228,3,source_heavy_stiff,0.180000,0.850000,-38.000000,0.000000,0.351445,0.475887,0.000000,0.069979,1.112099,0.750992,10,1.343927,1
228,4,source_heavy_stiff,0.180000,0.850000,-38.000000,0.000000,0.468594,0.638436,0.000000,-0.273716,1.261006,0.819975,10,1.496699,1
228,5,source_heavy_stiff,0.180000,0.850000,-38.000000,0.000000,0.580000,0.983649,0.000000,-0.581415,0.736454,0.353873,11,1.049413,4
228,6,source_heavy_stiff,0.180000,0.850000,-38.000000,0.026000,0.351445,0.449927,0.000000,0.117086,0.224355,0.239051,8,1.208631,4
228,7,source_heavy_stiff,0.180000,0.850000,-38.000000,0.026000,0.468594,0.501476,0.000000,-0.012041,0.352010,0.383113,12,0.952227,4
228,8,source_heavy_stiff,0.180000,0.850000,-38.000000,0.026000,0.580000,0.608963,0.000000,-0.223401,0.917872,0.922848,9,1.238669,1
228,9,source_heavy_stiff,0.180000,0.850000,-20.000000,-0.026000,0.351445,0.114442,1.000000,0.960230,1.193669,0.826274,11,2.477549,0
