split,method,seed,episodes,success_rate,success_ci95,energy_mean,energy_ci95,energy_regret_mean,energy_regret_ci95,final_distance_mean,final_distance_ci95,normalized_progress_mean,normalized_progress_ci95,failure_rate,failure_ci95,normal_impulse_mean,token_uncertainty_mean,robust_anchor_weight_mean
heldout_large_soft,robust_domain_randomized_mpc,5,20,0.700000,0.206058,0.123429,0.011389,0.030263,0.012206,0.052315,0.019791,0.859014,0.052680,0.000000,0.000000,0.377145,0.000000,0.000000
heldout_large_soft,robust_domain_randomized_mpc,6,20,0.800000,0.179862,0.105899,0.015208,0.023497,0.011668,0.056785,0.016189,0.840371,0.042565,0.000000,0.000000,0.377598,0.000000,0.000000
heldout_large_soft,robust_domain_randomized_mpc,7,20,0.700000,0.206058,0.119525,0.011278,0.025497,0.009805,0.061585,0.015014,0.824717,0.045384,0.000000,0.000000,0.376025,0.000000,0.000000
heldout_large_soft,source_action_transfer,0,20,0.650000,0.214472,0.116728,0.013649,0.023525,0.009639,0.061973,0.021837,0.833396,0.052036,0.000000,0.000000,0.396149,0.000000,0.000000
heldout_large_soft,source_action_transfer,1,20,0.500000,0.224827,0.124855,0.011394,0.031181,0.008662,0.073734,0.017896,0.792471,0.051785,0.000000,0.000000,0.385726,0.000000,0.000000
heldout_large_soft,source_action_transfer,2,20,0.600000,0.220285,0.131887,0.012094,0.037698,0.013312,0.067468,0.018669,0.805316,0.057016,0.000000,0.000000,0.392417,0.000000,0.000000
heldout_large_soft,source_action_transfer,3,20,0.850000,0.160559,0.110182,0.014181,0.021301,0.009316,0.044027,0.013605,0.870090,0.041830,0.000000,0.000000,0.389161,0.000000,0.000000
heldout_large_soft,source_action_transfer,4,20,0.600000,0.220285,0.119996,0.010432,0.029264,0.009702,0.072987,0.018883,0.790697,0.054325,0.000000,0.000000,0.396418,0.000000,0.000000
heldout_large_soft,source_action_transfer,5,20,0.450000,0.223700,0.129657,0.009889,0.036492,0.013698,0.077126,0.020204,0.773652,0.064759,0.000000,0.000000,0.382390,0.000000,0.000000
heldout_large_soft,source_action_transfer,6,20,0.700000,0.206058,0.121705,0.011554,0.039304,0.012754,0.062379,0.018651,0.823038,0.051383,0.000000,0.000000,0.429079,0.000000,0.000000
heldout_large_soft,source_action_transfer,7,20,0.550000,0.223700,0.132362,0.010439,0.038334,0.011238,0.075238,0.019573,0.784821,0.057768,0.000000,0.000000,0.326672,0.000000,0.000000
heldout_small_radius,cefv_v4,0,20,0.600000,0.220285,0.157530,0.032820,0.075272,0.033108,0.068965,0.017940,0.808167,0.047921,0.050000,0.098000,0.302687,0.017506,0.000000
heldout_small_radius,cefv_v4,1,20,0.650000,0.214472,0.140729,0.030825,0.043636,0.030096,0.064041,0.016488,0.809678,0.047548,0.050000,0.098000,0.241441,0.017471,0.000000
heldout_small_radius,cefv_v4,2,20,0.600000,0.220285,0.141984,0.017083,0.056335,0.017229,0.080621,0.016040,0.759844,0.054922,0.000000,0.000000,0.273175,0.016878,0.000000
heldout_small_radius,cefv_v4,3,20,0.550000,0.223700,0.151168,0.018008,0.060003,0.024425,0.081297,0.019736,0.767863,0.060109,0.000000,0.000000,0.305159,0.009918,0.000000
heldout_small_radius,cefv_v4,4,20,0.450000,0.223700,0.147857,0.016099,0.051393,0.017160,0.087270,0.019925,0.753517,0.059587,0.000000,0.000000,0.295241,0.012664,0.000000
heldout_small_radius,cefv_v4,5,20,0.650000,0.214472,0.148643,0.022675,0.055899,0.023195,0.073262,0.018749,0.800367,0.050984,0.000000,0.000000,0.364803,0.011298,0.000000
heldout_small_radius,cefv_v4,6,20,0.500000,0.224827,0.154532,0.020128,0.061109,0.019442,0.071413,0.017391,0.791428,0.054018,0.000000,0.000000,0.294792,0.017331,0.000000
heldout_small_radius,cefv_v4,7,20,0.300000,0.206058,0.157434,0.019707,0.053296,0.018160,0.109733,0.021276,0.676776,0.067956,0.000000,0.000000,0.254684,0.012461,0.000000
heldout_small_radius,continuous_force_regression,0,20,0.650000,0.214472,0.142567,0.014957,0.060309,0.016860,0.065640,0.014657,0.818453,0.039444,0.000000,0.000000,0.288316,0.000000,0.000000
heldout_small_radius,continuous_force_regression,1,20,0.500000,0.224827,0.148919,0.017025,0.051825,0.017034,0.078760,0.018274,0.766938,0.051555,0.000000,0.000000,0.272473,0.000000,0.000000
heldout_small_radius,continuous_force_regression,2,20,0.450000,0.223700,0.144179,0.020566,0.058531,0.020022,0.082501,0.018754,0.761703,0.054804,0.000000,0.000000,0.329282,0.000000,0.000000
heldout_small_radius,continuous_force_regression,3,20,0.400000,0.220285,0.172148,0.028043,0.080983,0.026784,0.101095,0.022224,0.721532,0.059539,0.050000,0.098000,0.271202,0.000000,0.000000
heldout_small_radius,continuous_force_regression,4,20,0.450000,0.223700,0.150110,0.015808,0.053646,0.017194,0.081494,0.018016,0.769852,0.055206,0.000000,0.000000,0.283566,0.000000,0.000000
heldout_small_radius,continuous_force_regression,5,20,0.500000,0.224827,0.153625,0.021543,0.060881,0.025741,0.078894,0.020784,0.782984,0.054715,0.000000,0.000000,0.335528,0.000000,0.000000
heldout_small_radius,continuous_force_regression,6,20,0.550000,0.223700,0.146399,0.014584,0.052976,0.014022,0.080711,0.016897,0.765518,0.052688,0.000000,0.000000,0.289759,0.000000,0.000000
heldout_small_radius,continuous_force_regression,7,20,0.600000,0.220285,0.149984,0.018319,0.045846,0.018968,0.074995,0.021122,0.784341,0.056421,0.000000,0.000000,0.280815,0.000000,0.000000
heldout_small_radius,cvar_domain_randomized_mpc,0,20,0.650000,0.214472,0.131332,0.014105,0.049074,0.018573,0.057598,0.013360,0.843291,0.032243,0.000000,0.000000,0.282697,0.000000,0.000000
heldout_small_radius,cvar_domain_randomized_mpc,1,20,0.650000,0.214472,0.115078,0.011554,0.017985,0.009685,0.064177,0.010962,0.808170,0.034969,0.000000,0.000000,0.266828,0.000000,0.000000
heldout_small_radius,cvar_domain_randomized_mpc,2,20,0.750000,0.194706,0.122158,0.017089,0.036510,0.014728,0.058922,0.014978,0.833907,0.039175,0.000000,0.000000,0.284701,0.000000,0.000000
heldout_small_radius,cvar_domain_randomized_mpc,3,20,0.750000,0.194706,0.142653,0.027932,0.051488,0.026354,0.067453,0.017274,0.813030,0.050186,0.050000,0.098000,0.302004,0.000000,0.000000
heldout_small_radius,cvar_domain_randomized_mpc,4,20,0.650000,0.214472,0.151395,0.031475,0.054931,0.035468,0.068686,0.019983,0.815344,0.045583,0.050000,0.098000,0.277296,0.000000,0.000000
heldout_small_radius,cvar_domain_randomized_mpc,5,20,0.700000,0.206058,0.126532,0.015781,0.033788,0.016741,0.062420,0.013520,0.827354,0.036573,0.000000,0.000000,0.303654,0.000000,0.000000
heldout_small_radius,cvar_domain_randomized_mpc,6,20,0.700000,0.206058,0.131799,0.014255,0.038376,0.015823,0.068335,0.012599,0.798581,0.040112,0.000000,0.000000,0.281994,0.000000,0.000000
heldout_small_radius,cvar_domain_randomized_mpc,7,20,0.800000,0.179862,0.136290,0.010663,0.032152,0.011525,0.056686,0.013378,0.835972,0.037132,0.000000,0.000000,0.272275,0.000000,0.000000
heldout_small_radius,geometry_mpc,0,20,0.000000,0.000000,0.302132,0.018044,0.219874,0.019426,0.247191,0.012904,0.303268,0.034023,0.000000,0.000000,0.472700,0.000000,0.000000
heldout_small_radius,geometry_mpc,1,20,0.000000,0.000000,0.297261,0.026899,0.200167,0.027021,0.242049,0.019299,0.287490,0.030828,0.000000,0.000000,0.403378,0.000000,0.000000
heldout_small_radius,geometry_mpc,2,20,0.000000,0.000000,0.298173,0.028022,0.212524,0.032103,0.245202,0.020833,0.292315,0.028688,0.000000,0.000000,0.523827,0.000000,0.000000
heldout_small_radius,geometry_mpc,3,20,0.000000,0.000000,0.324525,0.028564,0.233360,0.032007,0.262064,0.019801,0.277643,0.033640,0.000000,0.000000,0.507390,0.000000,0.000000
heldout_small_radius,geometry_mpc,4,20,0.000000,0.000000,0.303307,0.020940,0.206843,0.020178,0.248680,0.018225,0.305202,0.032810,0.000000,0.000000,0.469042,0.000000,0.000000
heldout_small_radius,geometry_mpc,5,20,0.000000,0.000000,0.325504,0.026314,0.232759,0.025465,0.257290,0.017399,0.300334,0.019089,0.000000,0.000000,0.479727,0.000000,0.000000
heldout_small_radius,geometry_mpc,6,20,0.000000,0.000000,0.287338,0.022322,0.193915,0.022694,0.239321,0.016871,0.303848,0.034095,0.000000,0.000000,0.423652,0.000000,0.000000
heldout_small_radius,geometry_mpc,7,20,0.000000,0.000000,0.313213,0.021273,0.209075,0.019024,0.250953,0.018302,0.276946,0.034608,0.000000,0.000000,0.493661,0.000000,0.000000
heldout_small_radius,oracle_embodiment_mpc,0,20,0.950000,0.098000,0.082258,0.012082,0.000000,0.000000,0.035085,0.008774,0.901719,0.024418,0.000000,0.000000,0.291771,0.000000,0.000000
heldout_small_radius,oracle_embodiment_mpc,1,20,0.700000,0.206058,0.097094,0.010535,0.000000,0.000000,0.056412,0.014049,0.836116,0.039799,0.000000,0.000000,0.303326,0.000000,0.000000
heldout_small_radius,oracle_embodiment_mpc,2,20,0.950000,0.098000,0.085649,0.010702,0.000000,0.000000,0.042729,0.010945,0.876637,0.033478,0.000000,0.000000,0.327588,0.000000,0.000000
heldout_small_radius,oracle_embodiment_mpc,3,20,0.900000,0.134896,0.091165,0.012836,0.000000,0.000000,0.040550,0.012098,0.885222,0.038004,0.000000,0.000000,0.343834,0.000000,0.000000
heldout_small_radius,oracle_embodiment_mpc,4,20,0.900000,0.134896,0.096464,0.010631,0.000000,0.000000,0.043017,0.008623,0.877086,0.027254,0.000000,0.000000,0.324062,0.000000,0.000000
heldout_small_radius,oracle_embodiment_mpc,5,20,0.950000,0.098000,0.092744,0.011879,0.000000,0.000000,0.038423,0.010525,0.895542,0.027839,0.000000,0.000000,0.336635,0.000000,0.000000
heldout_small_radius,oracle_embodiment_mpc,6,20,0.950000,0.098000,0.093423,0.010158,0.000000,0.000000,0.039686,0.011379,0.885405,0.032835,0.000000,0.000000,0.279684,0.000000,0.000000
heldout_small_radius,oracle_embodiment_mpc,7,20,0.800000,0.179862,0.104138,0.010113,0.000000,0.000000,0.044358,0.012651,0.873690,0.035559,0.000000,0.000000,0.315103,0.000000,0.000000
heldout_small_radius,random_shooting,0,20,0.150000,0.160559,0.280208,0.074024,0.197950,0.077746,0.210635,0.062299,0.417038,0.164232,0.050000,0.098000,0.345810,0.000000,0.000000
heldout_small_radius,random_shooting,1,20,0.100000,0.134896,0.298838,0.061808,0.201744,0.058891,0.225484,0.056134,0.356781,0.139311,0.050000,0.098000,0.305105,0.000000,0.000000
heldout_small_radius,random_shooting,2,20,0.050000,0.098000,0.351057,0.072585,0.265409,0.075636,0.283120,0.075559,0.190369,0.197813,0.000000,0.000000,0.400854,0.000000,0.000000
heldout_small_radius,random_shooting,3,20,0.000000,0.000000,0.337984,0.076488,0.246818,0.078750,0.270133,0.061646,0.260288,0.156076,0.050000,0.098000,0.421103,0.000000,0.000000
heldout_small_radius,random_shooting,4,20,0.200000,0.179862,0.286992,0.068095,0.190528,0.065543,0.208438,0.064869,0.430400,0.163644,0.050000,0.098000,0.344841,0.000000,0.000000
heldout_small_radius,random_shooting,5,20,0.050000,0.098000,0.356480,0.074466,0.263736,0.078134,0.279399,0.074377,0.257966,0.180312,0.050000,0.098000,0.416281,0.000000,0.000000
heldout_small_radius,random_shooting,6,20,0.050000,0.098000,0.289107,0.048258,0.195684,0.049096,0.229701,0.043976,0.331697,0.124226,0.000000,0.000000,0.334935,0.000000,0.000000
heldout_small_radius,random_shooting,7,20,0.050000,0.098000,0.365885,0.092080,0.261748,0.092428,0.251581,0.074020,0.269834,0.207096,0.200000,0.179862,0.364187,0.000000,0.000000
heldout_small_radius,raw_force_scalar,0,20,0.150000,0.160559,0.273973,0.053322,0.191716,0.051282,0.174336,0.041888,0.505929,0.120750,0.100000,0.134896,0.266711,0.000000,0.000000
heldout_small_radius,raw_force_scalar,1,20,0.150000,0.160559,0.192080,0.025874,0.094987,0.021523,0.128909,0.021468,0.610169,0.072010,0.000000,0.000000,0.268101,0.000000,0.000000
heldout_small_radius,raw_force_scalar,2,20,0.050000,0.098000,0.232979,0.038718,0.147330,0.039596,0.151280,0.025345,0.556560,0.071976,0.050000,0.098000,0.345421,0.000000,0.000000
heldout_small_radius,raw_force_scalar,3,20,0.050000,0.098000,0.232304,0.035111,0.141138,0.038795,0.164887,0.029223,0.540309,0.087096,0.050000,0.098000,0.273769,0.000000,0.000000
heldout_small_radius,raw_force_scalar,4,20,0.150000,0.160559,0.205011,0.035626,0.108547,0.030719,0.132099,0.028047,0.621321,0.082662,0.000000,0.000000,0.304175,0.000000,0.000000
heldout_small_radius,raw_force_scalar,5,20,0.200000,0.179862,0.204176,0.037345,0.111431,0.040503,0.121633,0.029088,0.663221,0.076873,0.050000,0.098000,0.347289,0.000000,0.000000
heldout_small_radius,raw_force_scalar,6,20,0.150000,0.160559,0.234816,0.042792,0.141393,0.041966,0.141916,0.027698,0.589930,0.072185,0.100000,0.134896,0.286808,0.000000,0.000000
heldout_small_radius,raw_force_scalar,7,20,0.150000,0.160559,0.223532,0.031225,0.119394,0.030636,0.153025,0.033779,0.554709,0.105324,0.000000,0.000000,0.277611,0.000000,0.000000
heldout_small_radius,rc_fev_no_online,0,20,0.600000,0.220285,0.133794,0.015066,0.051536,0.017852,0.059287,0.013441,0.839207,0.032103,0.000000,0.000000,0.280289,0.104524,0.533208
heldout_small_radius,rc_fev_no_online,1,20,0.750000,0.194706,0.116395,0.011692,0.019302,0.009419,0.056000,0.011607,0.836486,0.033277,0.000000,0.000000,0.287057,0.100244,0.527981
heldout_small_radius,rc_fev_no_online,2,20,0.800000,0.179862,0.125089,0.015310,0.039440,0.016369,0.055358,0.014520,0.847670,0.033875,0.000000,0.000000,0.278620,0.103075,0.531487
heldout_small_radius,rc_fev_no_online,3,20,0.700000,0.206058,0.135222,0.030003,0.044056,0.027087,0.068046,0.015800,0.808908,0.046737,0.050000,0.098000,0.324560,0.107953,0.536856
heldout_small_radius,rc_fev_no_online,4,20,0.650000,0.214472,0.151395,0.031475,0.054931,0.035468,0.068686,0.019983,0.815344,0.045583,0.050000,0.098000,0.277296,0.100500,0.528166
heldout_small_radius,rc_fev_no_online,5,20,0.650000,0.214472,0.130543,0.014779,0.037798,0.016830,0.067078,0.012027,0.815920,0.031493,0.000000,0.000000,0.296572,0.103806,0.532332
heldout_small_radius,rc_fev_no_online,6,20,0.800000,0.179862,0.131049,0.014197,0.037626,0.015992,0.061089,0.012624,0.823689,0.034927,0.000000,0.000000,0.272617,0.104432,0.532994
heldout_small_radius,rc_fev_no_online,7,20,0.800000,0.179862,0.134750,0.011979,0.030613,0.011181,0.056356,0.013632,0.836132,0.038057,0.000000,0.000000,0.272796,0.099696,0.527559
heldout_small_radius,rc_fev_v5,0,20,0.600000,0.220285,0.133794,0.015066,0.051536,0.017852,0.059287,0.013441,0.839207,0.032103,0.000000,0.000000,0.280289,0.106779,0.456693
heldout_small_radius,rc_fev_v5,1,20,0.800000,0.179862,0.116949,0.011669,0.019855,0.009250,0.051869,0.011200,0.851739,0.026723,0.000000,0.000000,0.280650,0.101522,0.450454
heldout_small_radius,rc_fev_v5,2,20,0.800000,0.179862,0.124715,0.014764,0.039066,0.015704,0.057525,0.014139,0.841519,0.032060,0.000000,0.000000,0.280539,0.105902,0.455847
heldout_small_radius,rc_fev_v5,3,20,0.750000,0.194706,0.136755,0.029803,0.045589,0.026748,0.064876,0.016269,0.820228,0.046247,0.050000,0.098000,0.319646,0.108969,0.459000
heldout_small_radius,rc_fev_v5,4,20,0.650000,0.214472,0.151395,0.031475,0.054931,0.035468,0.068686,0.019983,0.815344,0.045583,0.050000,0.098000,0.277296,0.103621,0.452737
heldout_small_radius,rc_fev_v5,5,20,0.700000,0.206058,0.129048,0.014935,0.036304,0.016677,0.062942,0.013346,0.827037,0.035363,0.000000,0.000000,0.300032,0.103575,0.452937
heldout_small_radius,rc_fev_v5,6,20,0.800000,0.179862,0.131049,0.014197,0.037626,0.015992,0.061089,0.012624,0.823689,0.034927,0.000000,0.000000,0.272617,0.105092,0.454603
heldout_small_radius,rc_fev_v5,7,20,0.800000,0.179862,0.134750,0.011979,0.030613,0.011181,0.056356,0.013632,0.836132,0.038057,0.000000,0.000000,0.272796,0.101215,0.450223
heldout_small_radius,robust_domain_randomized_mpc,0,20,0.650000,0.214472,0.130349,0.014036,0.048092,0.018442,0.057239,0.013498,0.844320,0.032658,0.000000,0.000000,0.282952,0.000000,0.000000
heldout_small_radius,robust_domain_randomized_mpc,1,20,0.750000,0.194706,0.117679,0.011962,0.020585,0.009256,0.055672,0.011633,0.837326,0.033438,0.000000,0.000000,0.280207,0.000000,0.000000
heldout_small_radius,robust_domain_randomized_mpc,2,20,0.800000,0.179862,0.122470,0.015341,0.036821,0.016458,0.055503,0.014524,0.847253,0.033905,0.000000,0.000000,0.281796,0.000000,0.000000
heldout_small_radius,robust_domain_randomized_mpc,3,20,0.700000,0.206058,0.135786,0.030011,0.044621,0.026924,0.066338,0.016128,0.813038,0.047853,0.050000,0.098000,0.322057,0.000000,0.000000
heldout_small_radius,robust_domain_randomized_mpc,4,20,0.650000,0.214472,0.136794,0.011600,0.040331,0.016048,0.066444,0.018120,0.820441,0.042027,0.000000,0.000000,0.284156,0.000000,0.000000
heldout_small_radius,robust_domain_randomized_mpc,5,20,0.700000,0.206058,0.128934,0.014183,0.036190,0.015935,0.064809,0.012122,0.821638,0.032287,0.000000,0.000000,0.292867,0.000000,0.000000
heldout_small_radius,robust_domain_randomized_mpc,6,20,0.800000,0.179862,0.131071,0.014217,0.037648,0.016019,0.059772,0.011881,0.826693,0.034203,0.000000,0.000000,0.266413,0.000000,0.000000
heldout_small_radius,robust_domain_randomized_mpc,7,20,0.750000,0.194706,0.135825,0.011881,0.031687,0.010868,0.056324,0.014583,0.836359,0.040140,0.000000,0.000000,0.263471,0.000000,0.000000
heldout_small_radius,source_action_transfer,0,20,0.700000,0.206058,0.120939,0.018631,0.038681,0.020746,0.056727,0.017389,0.846752,0.041279,0.000000,0.000000,0.274309,0.000000,0.000000
heldout_small_radius,source_action_transfer,1,20,0.700000,0.206058,0.122654,0.011210,0.025560,0.013146,0.056090,0.013016,0.834034,0.042359,0.000000,0.000000,0.256294,0.000000,0.000000
heldout_small_radius,source_action_transfer,2,20,0.850000,0.160559,0.125662,0.012375,0.040013,0.016453,0.050974,0.015145,0.850881,0.049158,0.000000,0.000000,0.307744,0.000000,0.000000
heldout_small_radius,source_action_transfer,3,20,0.700000,0.206058,0.137563,0.009625,0.046397,0.015718,0.059944,0.014336,0.833271,0.041610,0.000000,0.000000,0.299680,0.000000,0.000000
heldout_small_radius,source_action_transfer,4,20,0.750000,0.194706,0.130635,0.016729,0.034171,0.017580,0.059271,0.021384,0.838742,0.053822,0.000000,0.000000,0.287151,0.000000,0.000000
heldout_small_radius,source_action_transfer,5,20,0.700000,0.206058,0.130533,0.012235,0.037789,0.017378,0.054604,0.012899,0.844285,0.045229,0.000000,0.000000,0.305032,0.000000,0.000000
heldout_small_radius,source_action_transfer,6,20,0.800000,0.179862,0.125328,0.014706,0.031905,0.016830,0.049385,0.013817,0.861422,0.036223,0.000000,0.000000,0.266236,0.000000,0.000000
heldout_small_radius,source_action_transfer,7,20,0.900000,0.134896,0.131662,0.011039,0.027524,0.010961,0.046284,0.010341,0.865696,0.031842,0.000000,0.000000,0.284699,0.000000,0.000000
heldout_weak_actuator,cefv_v4,0,20,0.600000,0.220285,0.155367,0.018999,0.059574,0.018777,0.072671,0.017059,0.810649,0.042163,0.000000,0.000000,0.423330,0.013258,0.000000
heldout_weak_actuator,cefv_v4,1,20,0.500000,0.224827,0.130038,0.021997,0.043005,0.020605,0.077988,0.016269,0.785246,0.047695,0.000000,0.000000,0.296977,0.012133,0.000000
heldout_weak_actuator,cefv_v4,2,20,0.450000,0.223700,0.147889,0.022190,0.050093,0.021094,0.081154,0.018346,0.774387,0.050995,0.000000,0.000000,0.411343,0.012354,0.000000
heldout_weak_actuator,cefv_v4,3,20,0.600000,0.220285,0.159182,0.025297,0.068371,0.025096,0.075732,0.017358,0.799339,0.045983,0.000000,0.000000,0.391142,0.011989,0.000000
heldout_weak_actuator,cefv_v4,4,20,0.600000,0.220285,0.136065,0.018546,0.043537,0.013615,0.069557,0.014811,0.807901,0.039708,0.000000,0.000000,0.323690,0.011202,0.000000
heldout_weak_actuator,cefv_v4,5,20,0.650000,0.214472,0.131558,0.017999,0.038650,0.016988,0.076239,0.017722,0.782251,0.050834,0.000000,0.000000,0.334984,0.013856,0.000000
heldout_weak_actuator,cefv_v4,6,20,0.600000,0.220285,0.130574,0.021453,0.036895,0.018693,0.084081,0.021627,0.775546,0.057358,0.000000,0.000000,0.334041,0.020198,0.000000
heldout_weak_actuator,cefv_v4,7,20,0.450000,0.223700,0.125516,0.021448,0.038299,0.018332,0.079240,0.015233,0.779014,0.043250,0.000000,0.000000,0.340259,0.013120,0.000000
heldout_weak_actuator,continuous_force_regression,0,20,0.500000,0.224827,0.158458,0.027206,0.062666,0.022076,0.085469,0.019429,0.776559,0.048152,0.000000,0.000000,0.406487,0.000000,0.000000
heldout_weak_actuator,continuous_force_regression,1,20,0.450000,0.223700,0.128796,0.023792,0.041762,0.022577,0.076924,0.016472,0.791576,0.042875,0.000000,0.000000,0.317344,0.000000,0.000000
heldout_weak_actuator,continuous_force_regression,2,20,0.350000,0.214472,0.142230,0.016570,0.044434,0.016005,0.080931,0.010583,0.775356,0.032199,0.000000,0.000000,0.400952,0.000000,0.000000
heldout_weak_actuator,continuous_force_regression,3,20,0.550000,0.223700,0.151012,0.038644,0.060202,0.035492,0.082423,0.019015,0.787189,0.042996,0.050000,0.098000,0.400186,0.000000,0.000000
heldout_weak_actuator,continuous_force_regression,4,20,0.400000,0.220285,0.137843,0.021267,0.045315,0.016298,0.075805,0.013120,0.794719,0.030764,0.000000,0.000000,0.307617,0.000000,0.000000
heldout_weak_actuator,continuous_force_regression,5,20,0.350000,0.214472,0.135893,0.020770,0.042985,0.019341,0.086103,0.013399,0.756813,0.037489,0.000000,0.000000,0.357375,0.000000,0.000000
heldout_weak_actuator,continuous_force_regression,6,20,0.450000,0.223700,0.134833,0.025163,0.041153,0.022479,0.084779,0.016283,0.775188,0.040754,0.000000,0.000000,0.277980,0.000000,0.000000
heldout_weak_actuator,continuous_force_regression,7,20,0.450000,0.223700,0.124252,0.021946,0.037036,0.018996,0.082439,0.013262,0.770606,0.035354,0.000000,0.000000,0.327404,0.000000,0.000000
heldout_weak_actuator,cvar_domain_randomized_mpc,0,20,0.650000,0.214472,0.127233,0.018494,0.031441,0.015333,0.062014,0.011687,0.836035,0.028907,0.000000,0.000000,0.386047,0.000000,0.000000
heldout_weak_actuator,cvar_domain_randomized_mpc,1,20,0.650000,0.214472,0.127028,0.019427,0.039994,0.014620,0.057792,0.010218,0.843896,0.025580,0.000000,0.000000,0.336371,0.000000,0.000000
heldout_weak_actuator,cvar_domain_randomized_mpc,2,20,0.500000,0.224827,0.138739,0.021649,0.040943,0.020467,0.076120,0.014462,0.787888,0.040030,0.000000,0.000000,0.382416,0.000000,0.000000
heldout_weak_actuator,cvar_domain_randomized_mpc,3,20,0.800000,0.179862,0.132860,0.017566,0.042049,0.015679,0.055266,0.011918,0.853393,0.032375,0.000000,0.000000,0.346254,0.000000,0.000000
heldout_weak_actuator,cvar_domain_randomized_mpc,4,20,0.600000,0.220285,0.123390,0.015313,0.030862,0.012695,0.063307,0.011968,0.824026,0.033255,0.000000,0.000000,0.310991,0.000000,0.000000
heldout_weak_actuator,cvar_domain_randomized_mpc,5,20,0.550000,0.223700,0.132235,0.018834,0.039326,0.016884,0.073530,0.011538,0.791225,0.031287,0.000000,0.000000,0.278094,0.000000,0.000000
heldout_weak_actuator,cvar_domain_randomized_mpc,6,20,0.750000,0.194706,0.132167,0.019442,0.038488,0.017580,0.067719,0.014652,0.821392,0.033806,0.000000,0.000000,0.266050,0.000000,0.000000
heldout_weak_actuator,cvar_domain_randomized_mpc,7,20,0.550000,0.223700,0.119352,0.016374,0.032136,0.014452,0.067992,0.011366,0.807475,0.034483,0.000000,0.000000,0.351002,0.000000,0.000000
heldout_weak_actuator,geometry_mpc,0,20,0.000000,0.000000,0.230916,0.017697,0.135123,0.017609,0.178315,0.008825,0.525668,0.025594,0.000000,0.000000,0.491534,0.000000,0.000000
heldout_weak_actuator,geometry_mpc,1,20,0.000000,0.000000,0.221054,0.016519,0.134021,0.018546,0.171133,0.011872,0.535387,0.026943,0.000000,0.000000,0.421773,0.000000,0.000000
heldout_weak_actuator,geometry_mpc,2,20,0.000000,0.000000,0.234883,0.016005,0.137087,0.017633,0.176619,0.012936,0.516055,0.025322,0.000000,0.000000,0.542041,0.000000,0.000000
heldout_weak_actuator,geometry_mpc,3,20,0.000000,0.000000,0.237789,0.017123,0.146978,0.018073,0.180260,0.014310,0.525437,0.033123,0.000000,0.000000,0.498783,0.000000,0.000000
heldout_weak_actuator,geometry_mpc,4,20,0.000000,0.000000,0.222366,0.015932,0.129838,0.014897,0.167893,0.011750,0.537089,0.026332,0.000000,0.000000,0.486599,0.000000,0.000000
heldout_weak_actuator,geometry_mpc,5,20,0.000000,0.000000,0.225407,0.018428,0.132499,0.016927,0.171184,0.008967,0.513327,0.024934,0.000000,0.000000,0.543653,0.000000,0.000000
heldout_weak_actuator,geometry_mpc,6,20,0.000000,0.000000,0.229779,0.013625,0.136100,0.014953,0.178511,0.011657,0.520341,0.038004,0.000000,0.000000,0.471091,0.000000,0.000000
heldout_weak_actuator,geometry_mpc,7,20,0.000000,0.000000,0.223728,0.017698,0.136511,0.014495,0.171678,0.013352,0.525144,0.029413,0.000000,0.000000,0.465575,0.000000,0.000000
heldout_weak_actuator,oracle_embodiment_mpc,0,20,0.750000,0.194706,0.095793,0.011035,0.000000,0.000000,0.053270,0.011798,0.855127,0.034314,0.000000,0.000000,0.421255,0.000000,0.000000
heldout_weak_actuator,oracle_embodiment_mpc,1,20,0.850000,0.160559,0.087034,0.011356,0.000000,0.000000,0.050527,0.008508,0.860286,0.026495,0.000000,0.000000,0.428172,0.000000,0.000000
heldout_weak_actuator,oracle_embodiment_mpc,2,20,0.600000,0.220285,0.097796,0.011027,0.000000,0.000000,0.055207,0.014555,0.841312,0.046916,0.000000,0.000000,0.388738,0.000000,0.000000
heldout_weak_actuator,oracle_embodiment_mpc,3,20,0.750000,0.194706,0.090811,0.012963,0.000000,0.000000,0.051530,0.014560,0.859379,0.042175,0.000000,0.000000,0.388096,0.000000,0.000000
heldout_weak_actuator,oracle_embodiment_mpc,4,20,0.800000,0.179862,0.092528,0.010222,0.000000,0.000000,0.051044,0.008318,0.856028,0.026625,0.000000,0.000000,0.388235,0.000000,0.000000
heldout_weak_actuator,oracle_embodiment_mpc,5,20,0.850000,0.160559,0.092908,0.009756,0.000000,0.000000,0.054353,0.010427,0.843635,0.030799,0.000000,0.000000,0.409475,0.000000,0.000000
heldout_weak_actuator,oracle_embodiment_mpc,6,20,0.950000,0.098000,0.093679,0.007866,0.000000,0.000000,0.046811,0.008489,0.872029,0.027258,0.000000,0.000000,0.362018,0.000000,0.000000
heldout_weak_actuator,oracle_embodiment_mpc,7,20,0.700000,0.206058,0.087216,0.011325,0.000000,0.000000,0.056246,0.011955,0.837993,0.039352,0.000000,0.000000,0.397408,0.000000,0.000000
heldout_weak_actuator,random_shooting,0,20,0.050000,0.098000,0.280644,0.046584,0.184851,0.042951,0.214184,0.044424,0.431065,0.111449,0.000000,0.000000,0.441480,0.000000,0.000000
